6,9,24
6,10,44
6,11,7
6,12,16
6,13,5
6,14,23
6,15,14
6,16,5
6,17,25
6,18,5
6,19,20
6,20,45
6,21,20
6,22,11
6,23,20
6,24,0
6,25,20
6,26,12
6,27,1
6,28,1
6,29,1
6,30,21
6,31,0
6,32,24
6,33,1
6,34,0
6,35,5
6,36,10
6,37,20
6,38,2
6,39,7
6,40,1
6,41,0
6,42,1
6,43,3
6,44,21
6,45,1
6,46,1
6,47,12
6,48,7
6,49,24
6,50,14
6,51,16
6,52,41
6,53,4
6,54,4
6,55,18
6,56,20
6,57,23
6,58,27
6,59,23
6,60,8
6,61,16
6,62,46
6,63,20
6,64,46
6,65,39
6,66,39
6,67,39
6,68,39
6,69,4
7,1,1
7,2,39
7,3,7
7,4,7
7,5,5
7,6,13
7,7,1
7,8,20
7,9,9
7,10,1
7,11,5
7,12,12
7,13,6
7,14,18
7,15,45
7,16,13
7,17,8
7,18,16
7,19,5
7,20,14
7,21,14
7,22,13
7,23,29
7,24,14
7,25,24
7,26,45
7,27,5
7,28,5
7,29,16
7,30,0
7,31,21
7,32,14
7,33,16
7,34,34
7,35,20
7,36,13
7,37,20
7,38,21
7,39,39
7,40,14
7,41,5
7,42,29
7,43,23
7,44,37
7,45,1
7,46,16
7,47,12
7,48,5
7,49,1
8,1,31
8,2,21
8,3,12
8,4,16
8,5,5
8,6,17
8,7,5
8,8,17
8,9,17
8,10,16
8,11,5
8,12,16
8,13,5
8,14,9
8,15,24
8,16,14
8,17,6
8,18,1
8,19,3
8,20,14
8,21,11
8,22,18
8,23,17
8,24,14
8,25,16
8,26,1
8,27,3
8,28,18
8,29,5
8,30,5
8,31,17
8,32,5
8,33,11
8,34,18
8,35,5
8,36,47
8,37,5
8,38,0
8,39,0
8,40,11
8,41,17
8,42,0
8,43,40
8,44,5
8,45,25
8,46,5
8,47,20
8,48,3
8,49,25
8,50,5
8,51,44
8,52,18
8,53,15
8,54,29
8,55,5
8,56,16
8,57,11
8,58,24
8,59,18
8,60,5
8,61,29
8,62,24
8,63,24
8,64,21
8,65,7
8,66,12
8,67,2
8,68,3
8,69,7
8,70,5
8,71,18
8,72,18
8,73,18
8,74,17
8,75,5
8,76,11
8,77,5
8,78,15
8,79,16
8,80,5
8,81,5
8,82,25
8,83,18
8,84,5
8,85,12
8,86,22
8,87,23
8,88,11
8,89,25
8,90,20
8,91,16
8,92,20
8,93,16
8,94,16
8,95,5
8,96,15
8,97,11
8,98,17
8,99,17
9,1,7
9,2,7
9,3,23
9,4,40
9,5,14
9,6,21
9,7,4
9,8,1
9,9,14
9,10,9
9,11,40
9,12,8
9,13,8
9,14,18
9,15,14
9,16,21
9,17,40
9,18,21
9,19,3
9,20,40
9,21,0
9,22,41
9,23,39
9,24,41
9,25,24
9,26,20
9,27,39
9,28,21
9,29,24
9,30,39
9,31,39
9,32,2
9,33,41
9,34,41
9,35,41
9,36,39
9,37,1
9,38,20
9,39,39
9,40,14
9,41,23
9,42,1
9,43,21
9,44,16
9,45,40
9,46,7
9,47,4
9,48,4
9,49,23
9,50,5
9,51,11
9,52,22
9,53,29
9,54,7
9,55,5
9,56,15
9,57,16
9,58,9
9,59,4
9,60,16
9,61,20
9,62,5
9,63,39
9,64,2
9,65,14
9,66,20
9,67,16
9,68,5
9,69,16
9,70,37
9,71,20
9,72,14
9,73,1
9,74,39
9,75,21
9,76,34
9,77,45
9,78,18
9,79,14
9,80,3
9,81,23
9,82,20
9,83,42
9,84,21
9,85,25
9,86,21
9,87,16
9,88,1
9,89,18
9,90,14
9,91,14
9,92,7
9,93,0
9,94,0
9,95,18
10,1,4
10,2,1
10,3,0
10,4,7
10,5,20
10,6,5
10,7,5
10,8,5
10,9,3
10,10,1
10,11,18
10,12,16
10,13,48
10,14,11
10,15,22
10,16,41
10,17,15
10,18,7
10,19,1
10,20,1
10,21,3
10,22,21
10,23,0
10,24,1
10,25,1
10,26,49
10,27,20
10,28,4
10,29,21
10,30,7
10,31,7
10,32,45
10,33,0
10,34,0
10,35,5
10,36,17
10,37,5
10,38,33
10,39,40
10,40,47
10,41,5
10,42,20
10,43,14
10,44,6
10,45,32
10,46,32
10,47,12
10,48,12
10,49,0
10,50,0
11,1,18
11,2,1
11,3,16
11,4,16
11,5,5
11,6,41
11,7,5
11,8,18
11,9,5
11,10,5
11,11,16
11,12,16
11,13,6
11,14,20
11,15,21
11,16,5
11,17,4
11,18,5
11,19,14
11,20,5
11,21,39
11,22,8
11,23,6
11,24,14
11,25,38
11,26,0
11,27,20
11,28,37
11,29,37
11,30,29
11,31,16
11,32,16
11,33,6
11,34,6
11,35,27
11,36,14
11,37,23
11,38,50
11,39,1
11,40,25
11,41,0
11,42,1
11,43,51
11,44,20
11,45,25
11,46,14
11,47,4
11,48,18
11,49,19
11,50,20
12,1,18
12,2,24
12,3,24
12,4,0
12,5,44
12,6,5
12,7,16
12,8,5
12,9,5
12,10,16
12,11,17
12,12,5
12,13,4
12,14,14
12,15,7
12,16,0
12,17,20
12,18,20
12,19,1
12,20,20
12,21,14
12,22,11
12,23,16
12,24,16
12,25,20
12,26,16
12,27,24
12,28,23
12,29,16
12,30,7
12,31,24
12,32,16
12,33,16
12,34,5
12,35,5
12,36,20
12,37,34
12,38,16
12,39,34
12,40,14
12,41,25
12,42,25
12,43,16
12,44,7
12,45,5
12,46,24
12,47,14
12,48,29
12,49,16
12,50,23
12,51,17
12,52,16
12,53,29
12,54,25
12,55,5
12,56,11
12,57,16
12,58,5
12,59,20
12,60,38
12,61,1
12,62,17
12,63,33
12,64,26
12,65,16
12,66,8
12,67,1
12,68,1
12,69,21
12,70,21
12,71,26
12,72,20
12,73,22
12,74,14
12,75,14
12,76,5
12,77,25
12,78,16
12,79,23
12,80,12
12,81,20
12,82,14
12,83,20
12,84,7
12,85,7
12,86,1
12,87,6
12,88,45
12,89,1
12,90,1
12,91,1
12,92,0
12,93,7
12,94,24
12,95,23
12,96,43
12,97,20
12,98,22
12,99,47
13,1,1
13,2,1
13,3,16
13,4,12
13,5,20
13,6,8
13,7,25
13,8,16
13,9,12
13,10,13
13,11,2
13,12,13
13,13,14
13,14,14
13,15,1
13,16,12
13,17,33
13,18,43
13,19,24
13,20,13
13,21,1
13,22,37
13,23,33
13,24,52
13,25,1
13,26,22
13,27,22
13,28,13
13,29,53
13,30,20
13,31,7
13,32,20
13,33,20
13,34,0
13,35,22
13,36,3
13,37,18
13,38,10
13,39,34
13,40,48
13,41,1
13,42,1
13,43,12
13,44,41
13,45,24
13,46,40
13,47,7
14,1,5
15,1,10
15,2,7
15,3,1
15,4,14
15,5,9
15,6,16
15,7,22
15,8,10
15,9,10
15,10,5
15,11,5
15,12,16
15,13,13
15,14,33
15,15,5
15,16,16
15,17,40
15,18,40
15,19,3
15,20,1
15,21,40
15,22,40
15,23,0
15,24,25
15,25,0
15,26,8
15,27,8
15,28,7
15,29,49
15,30,19
15,31,21
15,32,21
15,33,21
15,34,16
15,35,16
15,36,39
15,37,39
15,38,39
15,39,49
15,40,49
15,41,21
15,42,41
15,43,1
15,44,21
15,45,13
15,46,4
15,47,1
15,48,1
15,49,10
15,50,12
15,51,7
15,52,43
15,53,1
15,54,4
15,55,6
15,56,1
15,57,20
15,58,4
15,59,47
15,60,6
15,61,40
15,62,24
15,63,5
15,64,43
15,65,22
15,66,21
15,67,8
15,68,24
15,69,13
15,70,36
15,71,40
15,72,12
15,73,18
15,74,1
15,75,7
15,76,8
15,77,1
15,78,7
15,79,9
15,80,21
15,81,13
15,82,23
15,83,26
15,84,14
15,85,16
15,86,14
15,87,0
15,88,0
15,89,40
16,1,8
16,2,19
16,3,16
16,4,18
16,5,18
16,6,0
16,7,17
16,8,16
16,9,18
16,10,3
16,11,12
16,12,45
16,13,14
16,14,14
16,15,21
16,16,1
16,17,3
16,18,23
16,19,20
16,20,4
16,21,0
16,22,10
16,23,12
16,24,40
16,25,14
16,26,13
16,27,3
16,28,3
16,29,25
16,30,0
16,31,14
16,32,5
16,33,20
16,34,21
16,35,20
16,36,7
16,37,19
16,38,1
16,39,22
16,40,23
16,41,22
16,42,23
16,43,31
16,44,3
16,45,39
16,46,20
16,47,39
16,48,40
16,49,39
16,50,18
16,51,5
16,52,37
16,53,29
16,54,39
16,55,40
16,56,14
16,57,5
16,58,6
16,59,22
16,60,50
16,61,13
16,62,8
16,63,8
16,64,3
16,65,20
16,66,2
16,67,13
16,68,12
16,69,18
16,70,16
16,71,25
16,72,29
16,73,17
16,74,11
16,75,18
16,76,16
16,77,8
16,78,11
16,79,23
16,80,25
16,81,39
16,82,22
16,83,18
16,84,21
16,85,40
16,86,26
16,87,18
16,88,18
16,89,20
16,90,28
16,91,28
16,92,7
16,93,24
16,94,12
16,95,18
16,96,34
16,97,11
16,98,11
17,1,5
17,2,7
17,3,41
17,4,14
17,5,20
17,6,17
17,7,12
17,8,23
17,9,16
17,10,16
17,11,11
17,12,11
17,13,16
17,14,17
17,15,17
17,16,11
17,17,16
17,18,6
17,19,22
17,20,12
17,21,43
17,22,33
17,23,22
17,24,14
17,25,6
17,26,17
17,27,16
17,28,3
17,29,3
17,30,12
17,31,5
17,32,5
17,33,5
17,34,5
17,35,5
17,36,16
17,37,34
17,38,18
17,39,11
17,40,41
17,41,14
17,42,11
17,43,16
17,44,14
17,45,3
17,46,3
17,47,14
17,48,37
17,49,20
17,50,12
17,51,21
17,52,9
17,53,1
17,54,14
17,55,4
17,56,54
17,57,50
17,58,6
17,59,43
17,60,39
17,61,21
17,62,12
17,63,43
17,64,39
17,65,24
17,66,20
17,67,24
17,68,4
17,69,1
17,70,9
17,71,14
17,72,14
17,73,7
17,74,14
17,75,7
17,76,1
17,77,11
17,78,7
17,79,7
17,80,13
17,81,33
17,82,1
17,83,7
17,84,20
17,85,9
17,86,9
17,87,20
17,88,43
17,89,14
17,90,9
17,91,14
17,92,21
17,93,13
17,94,9
17,95,14
17,96,29
17,97,1
17,98,16
18,1,7
18,2,18
18,3,18
18,4,8
18,5,23
18,6,3
18,7,16
18,8,14
19,1,26
19,2,29
19,3,7
19,4,20
19,5,29
19,6,24
19,7,41
19,8,5
19,9,29
19,10,14
19,11,12
19,12,17
19,13,16
19,14,21
19,15,0
19,16,1
19,17,5
19,18,39
19,19,12
19,20,18
19,21,5
19,22,14
19,23,6
19,24,16
19,25,46
19,26,18
19,27,18
19,28,39
19,29,16
19,30,16
19,31,16
19,32,20
19,33,46
19,34,16
19,35,16
19,36,38
19,37,3
19,38,5
19,39,20
19,40,3
19,41,11
19,42,53
19,43,54
19,44,5
19,45,7
19,46,29
19,47,17
19,48,4
19,49,20
19,50,13
19,51,5
19,52,20
19,53,16
19,54,5
19,55,17
19,56,18
19,57,5
19,58,16
19,59,16
19,60,14
19,61,16
19,62,20
19,63,39
19,64,39
19,65,16
19,66,7
19,67,20
19,68,12
19,69,7
19,70,12
19,71,4
19,72,4
19,73,0
19,74,10
19,75,1
19,76,40
19,77,40
19,78,21
19,79,3
19,80,32
19,81,23
19,82,44
19,83,14
20,1,12
20,2,7
20,3,21
20,4,26
20,5,21
20,6,29
20,7,18
20,8,13
20,9,18
20,10,1
20,11,27
20,12,12
20,13,12
20,14,9
20,15,5
20,16,29
20,17,7
20,18,5
20,19,7
20,20,7
20,21,23
20,22,4
20,23,25
20,24,18
20,25,16
20,26,5
20,27,1
20,28,34
20,29,47
20,30,14
20,31,37
20,32,5
20,33,40
20,34,13
20,35,1
20,36,1
20,37,1
20,38,5
20,39,13
20,40,6
20,41,5
20,42,16
20,43,17
20,44,20
20,45,24
20,46,3
20,47,0
20,48,6
20,49,24
21,1,0
21,2,1
21,3,55
21,4,29
21,5,1
21,6,3
21,7,16
21,8,6
21,9,8
21,10,37
21,11,25
21,12,5
21,13,16
21,14,5
21,15,16
21,16,18
21,17,15
21,18,11
21,19,5
21,20,16
21,21,24
21,22,25
21,23,5
21,24,5
21,25,5
21,26,5
21,27,25
21,28,20
21,29,18
21,30,24
21,31,5
21,32,21
21,33,5
21,34,5
21,35,11
21,36,14
21,37,33
21,38,10
21,39,0
21,40,5
21,41,21
21,42,16
21,43,15
21,44,18
21,45,12
21,46,17
21,47,16
21,48,25
21,49,15
21,50,17
21,51,25
21,52,25
21,53,5
21,54,5
21,55,5
21,56,5
21,57,18
21,58,5
21,59,18
21,60,11
21,61,0
21,62,47
21,63,1
21,64,6
21,65,5
21,66,16
21,67,25
21,68,5
21,69,35
21,70,19
21,71,2
21,72,27
21,73,6
21,74,14
21,75,21
21,76,22
21,77,20
21,78,33
21,79,12
21,80,6
21,81,16
21,82,25
21,83,25
21,84,25
21,85,16
21,86,15
21,87,11
21,88,14
21,89,22
21,90,14
21,91,47
21,92,37
21,93,45
21,94,14
21,95,20
21,96,55
21,97,1
21,98,19
22,1,16
23,1,5
23,2,10
23,3,4
23,4,13
23,5,14
23,6,5
23,7,4
23,8,20
23,9,56
23,10,25
23,11,14
23,12,7
23,13,3
23,14,18
23,15,3
23,16,39
23,17,6
23,18,40
23,19,40
23,20,9
23,21,14
23,22,12
23,23,11
23,24,50
23,25,14
23,26,18
23,27,14
23,28,4
23,29,18
23,30,14
23,31,20
23,32,7
23,33,16
23,34,16
23,35,40
23,36,24
23,37,3
23,38,0
23,39,7
23,40,23
23,41,14
23,42,9
23,43,16
23,44,34
23,45,14
23,46,9
23,47,26
23,48,0
23,49,44
23,50,40
24,1,0
24,2,39
24,3,52
24,4,20
24,5,5
24,6,0
24,7,0
24,8,22
24,9,33
24,10,33
24,11,8
24,12,9
24,13,13
24,14,15
24,15,13
24,16,4
24,17,8
24,18,30
24,19,17
24,20,17
24,21,5
24,22,39
24,23,55
24,24,56
24,25,45
24,26,36
24,27,40
24,28,16
24,29,16
24,30,16
24,31,44
24,32,45
24,33,14
24,34,5
24,35,16
24,36,14
24,37,5
24,38,5
24,39,16
24,40,15
24,41,7
24,42,36
24,43,0
24,44,26
24,45,9
24,46,9
24,47,18
24,48,18
24,49,3
24,50,7
24,51,25
24,52,17
24,53,5
24,54,1
24,55,20
24,56,20
24,57,24
24,58,33
24,59,21
24,60,40
24,61,20
24,62,3
24,63,20
24,64,57
24,65,26
24,66,43
24,67,14
24,68,22
24,69,29
24,70,23
24,71,3
24,72,39
24,73,0
24,74,40
24,75,40
24,76,1
24,77,28
24,78,5
24,79,13
24,80,25
24,81,17
24,82,16
24,83,18
24,84,20
24,85,5
24,86,16
24,87,11
24,88,21
24,89,21
24,90,5
24,91,41
24,92,5
24,93,20
24,94,20
24,95,1
24,96,4
24,97,21
24,98,16
24,99,5
24,100,5
25,1,29
25,2,18
25,3,9
25,4,8
25,5,1
25,6,8
25,7,3
25,8,29
25,9,38
25,10,11
25,11,17
25,12,5
25,13,12
25,14,18
25,15,17
25,16,39
25,17,5
25,18,20
25,19,7
25,20,45
25,21,16
25,22,14
25,23,14
25,24,16
25,25,3
25,26,18
25,27,34
25,28,43
25,29,5
25,30,5
25,31,11
25,32,11
25,33,34
25,34,18
25,35,26
25,36,42
25,37,36
25,38,18
25,39,20
25,40,14
25,41,5
25,42,16
25,43,5
25,44,41
25,45,11
25,46,18
25,47,16
25,48,44
25,49,5
25,50,3
25,51,18
25,52,1
25,53,5
25,54,5
25,55,1
25,56,33
25,57,12
25,58,33
25,59,0
25,60,16
25,61,20
25,62,5
25,63,5
25,64,5
25,65,20
25,66,5
25,67,5
25,68,18
25,69,37
25,70,13
25,71,15
25,72,16
25,73,1
25,74,7
25,75,20
25,76,20
25,77,12
25,78,12
25,79,5
25,80,4
25,81,11
25,82,7
25,83,16
25,84,18
25,85,6
25,86,6
25,87,19
25,88,5
25,89,1
25,90,52
25,91,0
25,92,41
25,93,20
25,94,5
25,95,40
26,1,1
26,2,1
26,3,1
26,4,43
26,5,21
26,6,0
26,7,4
26,8,17
26,9,29
26,10,42
26,11,18
26,12,1
26,13,16
26,14,39
26,15,20
26,16,37
26,17,5
26,18,11
26,19,5
26,20,19
26,21,5
26,22,7
26,23,20
26,24,12
26,25,39
26,26,27
26,27,16
26,28,1
26,29,20
26,30,14
26,31,14
26,32,16
26,33,36
26,34,7
26,35,20
26,36,3
26,37,1
26,38,9
26,39,46
26,40,12
26,41,16
26,42,45
26,43,45
26,44,33
26,45,14
26,46,12
26,47,14
26,48,45
26,49,23
26,50,14
26,51,14
26,52,54
26,53,1
26,54,5
26,55,5
26,56,5
26,57,1
26,58,16
26,59,16
26,60,16
26,61,18
26,62,7
26,63,21
26,64,0
26,65,19
26,66,4
26,67,0
26,68,5
26,69,6
26,70,17
26,71,25
26,72,24
26,73,16
26,74,5
26,75,20
26,76,14
26,77,0
26,78,14
26,79,20
26,80,8
26,81,14
26,82,5
26,83,40
26,84,1
26,85,12
26,86,1
26,87,12
26,88,14
26,89,43
26,90,10
26,91,33
26,92,1
26,93,21
26,94,7
26,95,28
27,1,5
27,2,18
27,3,13
27,4,24
27,5,0
27,6,16
27,7,14
27,8,11
27,9,4
27,10,20
27,11,5
27,12,18
27,13,5
27,14,17
27,15,29
27,16,29
27,17,16
27,18,5
27,19,18
27,20,16
27,21,16
27,22,5
27,23,16
27,24,18
27,25,18
27,26,16
27,27,18
27,28,17
27,29,5
27,30,18
27,31,14
27,32,3
27,33,5
27,34,14
27,35,20
27,36,14
27,37,5
27,38,23
27,39,14
27,40,34
27,41,16
27,42,16
27,43,5
27,44,5
27,45,5
27,46,18
27,47,3
27,48,20
27,49,41
27,50,5
27,51,9
27,52,20
27,53,45
27,54,40
27,55,20
27,56,1
27,57,1
27,58,14
27,59,43
27,60,21
27,61,24
27,62,1
27,63,21
27,64,24
27,65,21
27,66,23
27,67,5
27,68,8
27,69,3
27,70,16
27,71,5
27,72,53
27,73,40
27,74,3
27,75,1
27,76,0
27,77,53
27,78,45
27,79,3
27,80,14
27,81,26
27,82,7
27,83,16
27,84,7
27,85,36
27,86,16
27,87,5
27,88,15
27,89,5
27,90,16
27,91,5
27,92,29
27,93,20
27,94,8
27,95,32
27,96,5
27,97,20
27,98,5
27,99,18
28,1,20
28,2,22
28,3,14
28,4,19
28,5,7
28,6,11
28,7,36
28,8,3
28,9,20
28,10,37
28,11,26
28,12,11
28,13,19
28,14,1
28,15,12
28,16,1
28,17,25
28,18,8
28,19,39
28,20,7
28,21,12
28,22,13
28,23,7
28,24,3
28,25,0
28,26,3
28,27,1
28,28,11
28,29,5
28,30,25
28,31,9
28,32,9
28,33,20
28,34,16
28,35,25
28,36,5
28,37,0
28,38,14
28,39,5
28,40,0
28,41,11
28,42,11
28,43,16
28,44,16
28,45,10
28,46,19
28,47,18
28,48,0
28,49,8
28,50,5
28,51,14
28,52,13
28,53,1
28,54,20
28,55,12
28,56,5
28,57,21
28,58,16
28,59,5
28,60,16
28,61,5
28,62,17
28,63,1
28,64,16
28,65,8
28,66,7
28,67,23
28,68,8
28,69,6
28,70,15
28,71,16
28,72,16
28,73,41
28,74,5
28,75,5
28,76,16
28,77,5
28,78,5
28,79,18
28,80,5
28,81,11
28,82,18
28,83,5
28,84,25
28,85,4
28,86,14
28,87,37
28,88,38
28,89,2
28,90,2
28,91,18
28,92,0
28,93,0
28,94,2
28,95,20
28,96,4
28,97,4
28,98,18
29,1,20
29,2,20
29,3,41
29,4,16
29,5,20
29,6,20
29,7,20
29,8,5
29,9,53
29,10,23
29,11,18
29,12,3
29,13,0
29,14,16
29,15,41
29,16,40
29,17,41
29,18,16
29,19,41
29,20,18
29,21,25
29,22,5
29,23,1
29,24,5
29,25,22
29,26,37
29,27,37
29,28,14
29,29,8
29,30,8
29,31,14
29,32,14
29,33,4
29,34,16
29,35,5
29,36,4
29,37,18
29,38,13
29,39,13
29,40,12
29,41,37
29,42,43
29,43,12
29,44,0
29,45,4
29,46,7
29,47,6
29,48,1
29,49,22
29,50,39
29,51,1
29,52,20
29,53,5
29,54,21
29,55,5
29,56,21
29,57,11
29,58,5
29,59,18
29,60,5
29,61,5
29,62,15
29,63,8
29,64,43
29,65,24
29,66,40
29,67,20
29,68,43
29,69,5
29,70,0
29,71,16
29,72,40
29,73,9
29,74,39
29,75,14
29,76,4
29,77,21
29,78,22
29,79,4
29,80,21
29,81,21
29,82,28
29,83,12
29,84,1
29,85,39
29,86,5
29,87,18
29,88,7
29,89,14
29,90,16
29,91,12
29,92,29
29,93,1
29,94,16
29,95,39
29,96,5
29,97,5
29,98,5
29,99,4
29,100,24
30,1,5
30,2,17
30,3,19
30,4,5
30,5,39
30,6,18
30,7,5
30,8,3
30,9,3
30,10,5
30,11,3
30,12,18
30,13,42
30,14,29
30,15,10
30,16,5
30,17,5
30,18,14
30,19,24
30,20,36
30,21,40
30,22,40
30,23,14
30,24,27
30,25,14
30,26,17
30,27,18
30,28,18
30,29,20
30,30,19
30,31,18
30,32,39
30,33,23
30,34,16
30,35,17
30,36,23
30,37,16
30,38,7
30,39,4
30,40,5
30,41,5
30,42,25
30,43,16
30,44,5
30,45,5
30,46,14
30,47,39
30,48,0
30,49,21
30,50,16
30,51,29
30,52,20
30,53,16
30,54,5
30,55,20
30,56,20
30,57,14
30,58,3
30,59,14
30,60,23
30,61,4
30,62,4
30,63,1
30,64,3
30,65,5
30,66,20
30,67,5
30,68,0
30,69,2
30,70,2
30,71,16
30,72,16
30,73,24
30,74,5
30,75,1
30,76,1
30,77,5
30,78,16
30,79,16
30,80,1
30,81,5
30,82,5
30,83,7
30,84,14
30,85,33
30,86,5
30,87,25
30,88,1
30,89,6
30,90,6
30,91,23
30,92,43
30,93,29
30,94,5
31,1,8
31,2,46
31,3,26
31,4,4
31,5,20
31,6,7
31,7,5
31,8,14
31,9,8
31,10,6
31,11,8
31,12,17
31,13,6
31,14,1
31,15,16
31,16,5
31,17,5
31,18,25
31,19,11
31,20,5
31,21,17
31,22,5
31,23,37
31,24,1
31,25,22
31,26,24
31,27,40
31,28,21
31,29,0
31,30,0
31,31,13
31,32,8
31,33,5
31,34,21
31,35,16
31,36,0
31,37,12
31,38,13
31,39,4
31,40,14
31,41,38
31,42,26
31,43,1
31,44,13
31,45,38
31,46,20
31,47,21
31,48,6
31,49,9
31,50,16
31,51,1
31,52,21
31,53,2
31,54,22
31,55,1
31,56,23
31,57,32
31,58,20
31,59,1
31,60,1
31,61,14
31,62,17
31,63,8
31,64,3
31,65,16
31,66,23
31,67,16
31,68,20
31,69,0
31,70,24
31,71,16
31,72,5
31,73,28
31,74,14
31,75,43
31,76,5
31,77,39
31,78,21
31,79,20
31,80,20
31,81,5
31,82,20
31,83,11
31,84,5
31,85,44
31,86,16
31,87,25
31,88,16
31,89,16
31,90,25
31,91,5
31,92,16
31,93,20
31,94,7
31,95,1
31,96,49
32,1,2
32,2,2
32,3,1
32,4,1
32,5,24
32,6,21
32,7,36
32,8,19
32,9,23
32,10,13
32,11,6
32,12,33
32,13,32
32,14,20
32,15,23
32,16,20
32,17,23
32,18,16
32,19,29
32,20,7
32,21,7
32,22,7
32,23,7
32,24,14
32,25,1
32,26,20
32,27,14
32,28,0
32,29,2
32,30,13
32,31,40
32,32,0
32,33,39
32,34,8
32,35,20
32,36,12
32,37,14
32,38,25
32,39,3
32,40,3
32,41,14
32,42,40
32,43,42
32,44,0
32,45,20
32,46,0
32,47,1
32,48,7
32,49,14
32,50,1
32,51,16
32,52,16
32,53,0
32,54,39
32,55,1
32,56,5
32,57,8
32,58,39
32,59,14
32,60,12
32,61,5
32,62,9
32,63,50
32,64,40
