JPGNumber,Race 0 Bubble 0,Race 0 Bubble 1,Race 0 Bubble 2,Race 0 Bubble 3,Race 0 Bubble 4,Race 0 Bubble 5,Race 0 Bubble 6
2905,-1,-1,-1,-1,-1,-1,-1
2907,-1,-1,-1,-1,-1,-1,-1
2909,-1,-1,-1,-1,-1,-1,-1
2911,-1,-1,-1,-1,-1,-1,-1
2913,-1,-1,-1,-1,-1,-1,-1
2915,-1,-1,-1,-1,-1,-1,-1
3123,-1,-1,-1,-1,-1,-1,-1
3125,-1,-1,-1,-1,-1,-1,-1
3127,-1,-1,-1,-1,-1,-1,-1
3129,-1,-1,-1,-1,-1,-1,-1
3131,-1,-1,-1,-1,-1,-1,-1
3133,-1,-1,-1,-1,-1,-1,-1
3135,-1,-1,-1,-1,-1,-1,-1
3137,-1,-1,-1,-1,-1,-1,-1
3139,-1,-1,-1,-1,-1,-1,-1
3141,-1,-1,-1,-1,-1,-1,-1
3143,-1,-1,-1,-1,-1,-1,-1
3145,-1,-1,-1,-1,-1,-1,-1
3147,-1,-1,-1,-1,-1,-1,-1
3149,-1,-1,-1,-1,-1,-1,-1
3151,-1,-1,-1,-1,-1,-1,-1
3153,-1,-1,-1,-1,-1,-1,-1
3155,-1,-1,-1,-1,-1,-1,-1
3157,-1,-1,-1,-1,-1,-1,-1
3159,-1,-1,-1,-1,-1,-1,-1
3161,-1,-1,-1,-1,-1,-1,-1
3163,-1,-1,-1,-1,-1,-1,-1
3165,-1,-1,-1,-1,-1,-1,-1
3167,-1,-1,-1,-1,-1,-1,-1
3169,-1,-1,-1,-1,-1,-1,-1
3171,-1,-1,-1,-1,-1,-1,-1
3173,-1,-1,-1,-1,-1,-1,-1
3175,-1,-1,-1,-1,-1,-1,-1
3177,-1,-1,-1,-1,-1,-1,-1
3179,-1,-1,-1,-1,-1,-1,-1
3181,-1,-1,-1,-1,-1,-1,-1
3183,-1,-1,-1,-1,-1,-1,-1
3185,-1,-1,-1,-1,-1,-1,-1
3187,-1,-1,-1,-1,-1,-1,-1
3189,-1,-1,-1,-1,-1,-1,-1
3191,-1,-1,-1,-1,-1,-1,-1
3193,-1,-1,-1,-1,-1,-1,-1
3195,-1,-1,-1,-1,-1,-1,-1
3197,-1,-1,-1,-1,-1,-1,-1
3199,-1,-1,-1,-1,-1,-1,-1
3201,-1,-1,-1,-1,-1,-1,-1
3203,-1,-1,-1,-1,-1,-1,-1
3205,-1,-1,-1,-1,-1,-1,-1
3207,-1,-1,-1,-1,-1,-1,-1
3209,-1,-1,-1,-1,-1,-1,-1
3211,-1,-1,-1,-1,-1,-1,-1
3213,-1,-1,-1,-1,-1,-1,-1
3215,-1,-1,-1,-1,-1,-1,-1
3217,-1,-1,-1,-1,-1,-1,-1
3219,-1,-1,-1,-1,-1,-1,-1
3221,-1,-1,-1,-1,-1,-1,-1
3223,-1,-1,-1,-1,-1,-1,-1
3225,-1,-1,-1,-1,-1,-1,-1
4279,-1,-1,-1,-1,-1,-1,-1
4281,-1,-1,-1,-1,-1,-1,-1
4283,-1,-1,-1,-1,-1,-1,-1
4285,-1,-1,-1,-1,-1,-1,-1
4287,-1,-1,-1,-1,-1,-1,-1
4289,-1,-1,-1,-1,-1,-1,-1
4291,-1,-1,-1,-1,-1,-1,-1
4293,-1,-1,-1,-1,-1,-1,-1
4295,-1,-1,-1,-1,-1,-1,-1
4297,-1,-1,-1,-1,-1,-1,-1
4299,-1,-1,-1,-1,-1,-1,-1
4301,-1,-1,-1,-1,-1,-1,-1
4303,-1,-1,-1,-1,-1,-1,-1
4305,-1,-1,-1,-1,-1,-1,-1
4307,-1,-1,-1,-1,-1,-1,-1
4309,-1,-1,-1,-1,-1,-1,-1
4311,-1,-1,-1,-1,-1,-1,-1
4313,-1,-1,-1,-1,-1,-1,-1
4315,-1,-1,-1,-1,-1,-1,-1
4317,-1,-1,-1,-1,-1,-1,-1
4319,-1,-1,-1,-1,-1,-1,-1
4321,-1,-1,-1,-1,-1,-1,-1
4323,-1,-1,-1,-1,-1,-1,-1
4325,-1,-1,-1,-1,-1,-1,-1
4327,-1,-1,-1,-1,-1,-1,-1
4329,-1,-1,-1,-1,-1,-1,-1
4331,-1,-1,-1,-1,-1,-1,-1
4333,-1,-1,-1,-1,-1,-1,-1
4335,-1,-1,-1,-1,-1,-1,-1
4337,-1,-1,-1,-1,-1,-1,-1
4339,-1,-1,-1,-1,-1,-1,-1
4341,-1,-1,-1,-1,-1,-1,-1
4343,-1,-1,-1,-1,-1,-1,-1
4345,-1,-1,-1,-1,-1,-1,-1
4347,-1,-1,-1,-1,-1,-1,-1
4453,-1,-1,-1,-1,-1,-1,-1
4455,-1,-1,-1,-1,-1,-1,-1
4457,-1,-1,-1,-1,-1,-1,-1
4459,-1,-1,-1,-1,-1,-1,-1
4461,-1,-1,-1,-1,-1,-1,-1
4463,-1,-1,-1,-1,-1,-1,-1
4465,-1,-1,-1,-1,-1,-1,-1
4467,-1,-1,-1,-1,-1,-1,-1
4469,-1,-1,-1,-1,-1,-1,-1
4471,-1,-1,-1,-1,-1,-1,-1
4473,-1,-1,-1,-1,-1,-1,-1
4475,-1,-1,-1,-1,-1,-1,-1
4477,-1,-1,-1,-1,-1,-1,-1
4479,-1,-1,-1,-1,-1,-1,-1
4481,-1,-1,-1,-1,-1,-1,-1
4483,-1,-1,-1,-1,-1,-1,-1
4485,-1,-1,-1,-1,-1,-1,-1
4487,-1,-1,-1,-1,-1,-1,-1
4489,-1,-1,-1,-1,-1,-1,-1
4491,-1,-1,-1,-1,-1,-1,-1
4493,-1,-1,-1,-1,-1,-1,-1
4495,-1,-1,-1,-1,-1,-1,-1
4497,-1,-1,-1,-1,-1,-1,-1
4499,-1,-1,-1,-1,-1,-1,-1
4501,-1,-1,-1,-1,-1,-1,-1
4503,-1,-1,-1,-1,-1,-1,-1
4505,-1,-1,-1,-1,-1,-1,-1
4507,-1,-1,-1,-1,-1,-1,-1
4509,-1,-1,-1,-1,-1,-1,-1
4511,-1,-1,-1,-1,-1,-1,-1
4513,-1,-1,-1,-1,-1,-1,-1
4515,-1,-1,-1,-1,-1,-1,-1
4517,-1,-1,-1,-1,-1,-1,-1
4519,-1,-1,-1,-1,-1,-1,-1
4521,-1,-1,-1,-1,-1,-1,-1
4523,-1,-1,-1,-1,-1,-1,-1
4525,-1,-1,-1,-1,-1,-1,-1
4527,-1,-1,-1,-1,-1,-1,-1
4529,-1,-1,-1,-1,-1,-1,-1
4531,-1,-1,-1,-1,-1,-1,-1
4533,-1,-1,-1,-1,-1,-1,-1
4535,-1,-1,-1,-1,-1,-1,-1
4537,-1,-1,-1,-1,-1,-1,-1
4539,-1,-1,-1,-1,-1,-1,-1
4541,-1,-1,-1,-1,-1,-1,-1
4543,-1,-1,-1,-1,-1,-1,-1
4545,-1,-1,-1,-1,-1,-1,-1
4547,-1,-1,-1,-1,-1,-1,-1
4549,-1,-1,-1,-1,-1,-1,-1
4551,-1,-1,-1,-1,-1,-1,-1
4553,-1,-1,-1,-1,-1,-1,-1
4555,-1,-1,-1,-1,-1,-1,-1
4557,-1,-1,-1,-1,-1,-1,-1
4559,-1,-1,-1,-1,-1,-1,-1
4561,-1,-1,-1,-1,-1,-1,-1
4563,-1,-1,-1,-1,-1,-1,-1
4565,-1,-1,-1,-1,-1,-1,-1
4567,-1,-1,-1,-1,-1,-1,-1
4569,-1,-1,-1,-1,-1,-1,-1
4571,-1,-1,-1,-1,-1,-1,-1
5409,-1,-1,-1,-1,-1,-1,-1
5411,-1,-1,-1,-1,-1,-1,-1
5413,-1,-1,-1,-1,-1,-1,-1
5415,-1,-1,-1,-1,-1,-1,-1
5417,-1,-1,-1,-1,-1,-1,-1
5419,-1,-1,-1,-1,-1,-1,-1
5421,-1,-1,-1,-1,-1,-1,-1
5423,-1,-1,-1,-1,-1,-1,-1
5425,-1,-1,-1,-1,-1,-1,-1
5427,-1,-1,-1,-1,-1,-1,-1
5437,-1,-1,-1,-1,-1,-1,-1
5439,-1,-1,-1,-1,-1,-1,-1
5441,-1,-1,-1,-1,-1,-1,-1
5443,-1,-1,-1,-1,-1,-1,-1
5445,-1,-1,-1,-1,-1,-1,-1
6005,-1,-1,-1,-1,-1,-1,-1
6007,-1,-1,-1,-1,-1,-1,-1
6009,-1,-1,-1,-1,-1,-1,-1
6011,-1,-1,-1,-1,-1,-1,-1
6013,-1,-1,-1,-1,-1,-1,-1
6015,-1,-1,-1,-1,-1,-1,-1
6017,-1,-1,-1,-1,-1,-1,-1
6019,-1,-1,-1,-1,-1,-1,-1
6021,-1,-1,-1,-1,-1,-1,-1
6023,-1,-1,-1,-1,-1,-1,-1
6025,-1,-1,-1,-1,-1,-1,-1
6027,-1,-1,-1,-1,-1,-1,-1
6029,-1,-1,-1,-1,-1,-1,-1
6031,-1,-1,-1,-1,-1,-1,-1
6033,-1,-1,-1,-1,-1,-1,-1
6035,-1,-1,-1,-1,-1,-1,-1
6037,-1,-1,-1,-1,-1,-1,-1
6039,-1,-1,-1,-1,-1,-1,-1
6041,-1,-1,-1,-1,-1,-1,-1
6043,-1,-1,-1,-1,-1,-1,-1
6045,-1,-1,-1,-1,-1,-1,-1
6047,-1,-1,-1,-1,-1,-1,-1
6049,-1,-1,-1,-1,-1,-1,-1
6051,-1,-1,-1,-1,-1,-1,-1
6053,-1,-1,-1,-1,-1,-1,-1
6055,-1,-1,-1,-1,-1,-1,-1
6057,-1,-1,-1,-1,-1,-1,-1
6059,-1,-1,-1,-1,-1,-1,-1
6061,-1,-1,-1,-1,-1,-1,-1
6063,-1,-1,-1,-1,-1,-1,-1
6065,-1,-1,-1,-1,-1,-1,-1
6067,-1,-1,-1,-1,-1,-1,-1
6069,-1,-1,-1,-1,-1,-1,-1
6071,-1,-1,-1,-1,-1,-1,-1
6073,-1,-1,-1,-1,-1,-1,-1
6075,-1,-1,-1,-1,-1,-1,-1
6077,-1,-1,-1,-1,-1,-1,-1
6079,-1,-1,-1,-1,-1,-1,-1
6081,-1,-1,-1,-1,-1,-1,-1
6083,-1,-1,-1,-1,-1,-1,-1
6085,-1,-1,-1,-1,-1,-1,-1
6087,-1,-1,-1,-1,-1,-1,-1
6089,-1,-1,-1,-1,-1,-1,-1
6091,-1,-1,-1,-1,-1,-1,-1
6093,-1,-1,-1,-1,-1,-1,-1
6095,-1,-1,-1,-1,-1,-1,-1
6097,-1,-1,-1,-1,-1,-1,-1
6099,-1,-1,-1,-1,-1,-1,-1
6101,-1,-1,-1,-1,-1,-1,-1
6103,-1,-1,-1,-1,-1,-1,-1
6105,-1,-1,-1,-1,-1,-1,-1
6107,-1,-1,-1,-1,-1,-1,-1
6109,-1,-1,-1,-1,-1,-1,-1
6111,-1,-1,-1,-1,-1,-1,-1
6113,-1,-1,-1,-1,-1,-1,-1
6115,-1,-1,-1,-1,-1,-1,-1
6117,-1,-1,-1,-1,-1,-1,-1
6119,-1,-1,-1,-1,-1,-1,-1
6121,-1,-1,-1,-1,-1,-1,-1
6123,-1,-1,-1,-1,-1,-1,-1
6125,-1,-1,-1,-1,-1,-1,-1
6127,-1,-1,-1,-1,-1,-1,-1
6129,-1,-1,-1,-1,-1,-1,-1
6131,-1,-1,-1,-1,-1,-1,-1
6133,-1,-1,-1,-1,-1,-1,-1
6135,-1,-1,-1,-1,-1,-1,-1
6137,-1,-1,-1,-1,-1,-1,-1
6139,-1,-1,-1,-1,-1,-1,-1
6141,-1,-1,-1,-1,-1,-1,-1
6143,-1,-1,-1,-1,-1,-1,-1
6145,-1,-1,-1,-1,-1,-1,-1
6147,-1,-1,-1,-1,-1,-1,-1
6149,-1,-1,-1,-1,-1,-1,-1
6151,-1,-1,-1,-1,-1,-1,-1
6153,-1,-1,-1,-1,-1,-1,-1
6155,-1,-1,-1,-1,-1,-1,-1
6157,-1,-1,-1,-1,-1,-1,-1
6159,-1,-1,-1,-1,-1,-1,-1
6161,-1,-1,-1,-1,-1,-1,-1
6163,-1,-1,-1,-1,-1,-1,-1
6165,-1,-1,-1,-1,-1,-1,-1
6167,-1,-1,-1,-1,-1,-1,-1
6169,-1,-1,-1,-1,-1,-1,-1
6171,-1,-1,-1,-1,-1,-1,-1
6173,-1,-1,-1,-1,-1,-1,-1
6175,-1,-1,-1,-1,-1,-1,-1
6177,-1,-1,-1,-1,-1,-1,-1
6179,-1,-1,-1,-1,-1,-1,-1
6181,-1,-1,-1,-1,-1,-1,-1
6183,-1,-1,-1,-1,-1,-1,-1
6185,-1,-1,-1,-1,-1,-1,-1
6187,-1,-1,-1,-1,-1,-1,-1
6189,-1,-1,-1,-1,-1,-1,-1
6191,-1,-1,-1,-1,-1,-1,-1
6193,-1,-1,-1,-1,-1,-1,-1
6195,-1,-1,-1,-1,-1,-1,-1
6197,-1,-1,-1,-1,-1,-1,-1
6199,-1,-1,-1,-1,-1,-1,-1
6201,-1,-1,-1,-1,-1,-1,-1
6203,-1,-1,-1,-1,-1,-1,-1
6205,-1,-1,-1,-1,-1,-1,-1
6207,-1,-1,-1,-1,-1,-1,-1
6209,-1,-1,-1,-1,-1,-1,-1
6211,-1,-1,-1,-1,-1,-1,-1
6213,-1,-1,-1,-1,-1,-1,-1
6215,-1,-1,-1,-1,-1,-1,-1
6217,-1,-1,-1,-1,-1,-1,-1
6219,-1,-1,-1,-1,-1,-1,-1
6221,-1,-1,-1,-1,-1,-1,-1
6223,-1,-1,-1,-1,-1,-1,-1
6225,-1,-1,-1,-1,-1,-1,-1
6227,-1,-1,-1,-1,-1,-1,-1
6229,-1,-1,-1,-1,-1,-1,-1
6231,-1,-1,-1,-1,-1,-1,-1
6233,-1,-1,-1,-1,-1,-1,-1
6235,-1,-1,-1,-1,-1,-1,-1
6237,-1,-1,-1,-1,-1,-1,-1
6239,-1,-1,-1,-1,-1,-1,-1
6241,-1,-1,-1,-1,-1,-1,-1
6243,-1,-1,-1,-1,-1,-1,-1
6245,-1,-1,-1,-1,-1,-1,-1
6247,-1,-1,-1,-1,-1,-1,-1
6249,-1,-1,-1,-1,-1,-1,-1
6251,-1,-1,-1,-1,-1,-1,-1
6253,-1,-1,-1,-1,-1,-1,-1
6255,-1,-1,-1,-1,-1,-1,-1
6257,-1,-1,-1,-1,-1,-1,-1
6259,-1,-1,-1,-1,-1,-1,-1
6261,-1,-1,-1,-1,-1,-1,-1
6263,-1,-1,-1,-1,-1,-1,-1
6265,-1,-1,-1,-1,-1,-1,-1
6267,-1,-1,-1,-1,-1,-1,-1
6269,-1,-1,-1,-1,-1,-1,-1
6271,-1,-1,-1,-1,-1,-1,-1
6273,-1,-1,-1,-1,-1,-1,-1
6275,-1,-1,-1,-1,-1,-1,-1
6277,-1,-1,-1,-1,-1,-1,-1
6279,-1,-1,-1,-1,-1,-1,-1
6281,-1,-1,-1,-1,-1,-1,-1
6283,-1,-1,-1,-1,-1,-1,-1
6285,-1,-1,-1,-1,-1,-1,-1
6287,-1,-1,-1,-1,-1,-1,-1
6289,-1,-1,-1,-1,-1,-1,-1
6291,-1,-1,-1,-1,-1,-1,-1
6293,-1,-1,-1,-1,-1,-1,-1
6295,-1,-1,-1,-1,-1,-1,-1
6297,-1,-1,-1,-1,-1,-1,-1
6299,-1,-1,-1,-1,-1,-1,-1
6301,-1,-1,-1,-1,-1,-1,-1
6303,-1,-1,-1,-1,-1,-1,-1
6305,-1,-1,-1,-1,-1,-1,-1
6307,-1,-1,-1,-1,-1,-1,-1
6309,-1,-1,-1,-1,-1,-1,-1
6311,-1,-1,-1,-1,-1,-1,-1
6313,-1,-1,-1,-1,-1,-1,-1
6315,-1,-1,-1,-1,-1,-1,-1
6317,-1,-1,-1,-1,-1,-1,-1
6319,-1,-1,-1,-1,-1,-1,-1
6321,-1,-1,-1,-1,-1,-1,-1
6323,-1,-1,-1,-1,-1,-1,-1
6325,-1,-1,-1,-1,-1,-1,-1
6327,-1,-1,-1,-1,-1,-1,-1
6329,-1,-1,-1,-1,-1,-1,-1
6331,-1,-1,-1,-1,-1,-1,-1
6333,-1,-1,-1,-1,-1,-1,-1
6335,-1,-1,-1,-1,-1,-1,-1
6337,-1,-1,-1,-1,-1,-1,-1
6339,-1,-1,-1,-1,-1,-1,-1
6341,-1,-1,-1,-1,-1,-1,-1
6343,-1,-1,-1,-1,-1,-1,-1
6345,-1,-1,-1,-1,-1,-1,-1
6347,-1,-1,-1,-1,-1,-1,-1
6349,-1,-1,-1,-1,-1,-1,-1
6351,-1,-1,-1,-1,-1,-1,-1
6353,-1,-1,-1,-1,-1,-1,-1
6355,-1,-1,-1,-1,-1,-1,-1
6357,-1,-1,-1,-1,-1,-1,-1
6359,-1,-1,-1,-1,-1,-1,-1
6361,-1,-1,-1,-1,-1,-1,-1
6363,-1,-1,-1,-1,-1,-1,-1
6365,-1,-1,-1,-1,-1,-1,-1
6367,-1,-1,-1,-1,-1,-1,-1
6369,-1,-1,-1,-1,-1,-1,-1
6371,-1,-1,-1,-1,-1,-1,-1
6373,-1,-1,-1,-1,-1,-1,-1
6375,-1,-1,-1,-1,-1,-1,-1
6377,-1,-1,-1,-1,-1,-1,-1
6379,-1,-1,-1,-1,-1,-1,-1
6381,-1,-1,-1,-1,-1,-1,-1
6383,-1,-1,-1,-1,-1,-1,-1
6385,-1,-1,-1,-1,-1,-1,-1
6387,-1,-1,-1,-1,-1,-1,-1
6389,-1,-1,-1,-1,-1,-1,-1
6391,-1,-1,-1,-1,-1,-1,-1
6393,-1,-1,-1,-1,-1,-1,-1
6395,-1,-1,-1,-1,-1,-1,-1
6397,-1,-1,-1,-1,-1,-1,-1
6399,-1,-1,-1,-1,-1,-1,-1
6401,-1,-1,-1,-1,-1,-1,-1
6403,-1,-1,-1,-1,-1,-1,-1
6405,-1,-1,-1,-1,-1,-1,-1
6407,-1,-1,-1,-1,-1,-1,-1
6409,-1,-1,-1,-1,-1,-1,-1
6411,-1,-1,-1,-1,-1,-1,-1
6413,-1,-1,-1,-1,-1,-1,-1
6415,-1,-1,-1,-1,-1,-1,-1
6417,-1,-1,-1,-1,-1,-1,-1
6419,-1,-1,-1,-1,-1,-1,-1
6421,-1,-1,-1,-1,-1,-1,-1
6423,-1,-1,-1,-1,-1,-1,-1
6425,-1,-1,-1,-1,-1,-1,-1
6427,-1,-1,-1,-1,-1,-1,-1
6429,-1,-1,-1,-1,-1,-1,-1
6431,-1,-1,-1,-1,-1,-1,-1
6433,-1,-1,-1,-1,-1,-1,-1
6435,-1,-1,-1,-1,-1,-1,-1
6437,-1,-1,-1,-1,-1,-1,-1
6439,-1,-1,-1,-1,-1,-1,-1
6441,-1,-1,-1,-1,-1,-1,-1
6443,-1,-1,-1,-1,-1,-1,-1
6445,-1,-1,-1,-1,-1,-1,-1
6447,-1,-1,-1,-1,-1,-1,-1
6449,-1,-1,-1,-1,-1,-1,-1
6451,-1,-1,-1,-1,-1,-1,-1
6453,-1,-1,-1,-1,-1,-1,-1
6455,-1,-1,-1,-1,-1,-1,-1
6457,-1,-1,-1,-1,-1,-1,-1
6459,-1,-1,-1,-1,-1,-1,-1
6461,-1,-1,-1,-1,-1,-1,-1
6463,-1,-1,-1,-1,-1,-1,-1
6465,-1,-1,-1,-1,-1,-1,-1
6467,-1,-1,-1,-1,-1,-1,-1
6469,-1,-1,-1,-1,-1,-1,-1
6471,-1,-1,-1,-1,-1,-1,-1
6473,-1,-1,-1,-1,-1,-1,-1
6475,-1,-1,-1,-1,-1,-1,-1
6477,-1,-1,-1,-1,-1,-1,-1
6479,-1,-1,-1,-1,-1,-1,-1
6481,-1,-1,-1,-1,-1,-1,-1
6483,-1,-1,-1,-1,-1,-1,-1
6485,-1,-1,-1,-1,-1,-1,-1
6487,-1,-1,-1,-1,-1,-1,-1
6489,-1,-1,-1,-1,-1,-1,-1
6491,-1,-1,-1,-1,-1,-1,-1
6493,-1,-1,-1,-1,-1,-1,-1
6495,-1,-1,-1,-1,-1,-1,-1
6497,-1,-1,-1,-1,-1,-1,-1
6499,-1,-1,-1,-1,-1,-1,-1
6501,-1,-1,-1,-1,-1,-1,-1
6503,-1,-1,-1,-1,-1,-1,-1
6505,-1,-1,-1,-1,-1,-1,-1
6507,-1,-1,-1,-1,-1,-1,-1
6509,-1,-1,-1,-1,-1,-1,-1
6511,-1,-1,-1,-1,-1,-1,-1
6513,-1,-1,-1,-1,-1,-1,-1
6515,-1,-1,-1,-1,-1,-1,-1
6517,-1,-1,-1,-1,-1,-1,-1
6519,-1,-1,-1,-1,-1,-1,-1
6521,-1,-1,-1,-1,-1,-1,-1
6523,-1,-1,-1,-1,-1,-1,-1
